x1,x2
81.54756833244767,14.904738271727963
195.63226457526528,41.974890942763295
14.624305841729093,19.583612798117212
66.1621427359411,17.782975915125416
39.69521745449774,26.042660602522965
38.08929653376198,48.731948008325986
8.146199775570178,68.06347110528141
78.06373861110549,13.474485356397656
164.89641259274097,19.944285455946858
13.077025256716318,7.700143070393451
196.20649293474972,84.33966261755177
119.8429794322276,40.721779092707834
5.275802393422129,160.96163900141266
54.786285594137816,23.842817252323158
129.4331785207234,61.07280816333582
118.25212599157948,29.35744896460549
129.59265309356962,31.885944116368364
15.020313195418332,58.944122632906975
111.64959587871766,181.78439053778254
46.98926309050124,6.800188467447234
104.3409848626943,18.61970007941708
1.3703758041315839,9.148594128048101
28.45282629083649,33.239121444212955
41.24446953720196,113.37948530816692
139.96669506676014,32.46184942932543
99.14940125225242,24.674120812058135
107.55671897468201,105.0271921855542
9.514966384260873,14.81197165571752
92.30252082875185,121.50784388031427
198.81716333324465,8.641209281703881
241.14767492965373,25.95980801085497
102.90180626529967,57.518705354471585
87.78733700137995,57.45712935925013
116.70466784441697,12.243434380052648
60.936389344074975,5.850082425442158
77.11975651448577,87.53891438803387
78.94555079016212,17.697187320116576
117.10572482417682,43.69554724536048
74.21574534358032,28.193419900409715
33.46375897509007,21.446092725726515
92.98224726910577,25.987964220034357
84.58019184007404,70.0976491649298
9.936003784924289,12.74046644166313
22.725267464680172,42.91027054807013
95.9604973379569,5.578864476015513
118.06830776622974,32.87022641152347
57.99462311435954,90.36750108444096
140.40743663316104,35.30042819185304
111.51269550739757,21.793408941910936
107.38774628050437,75.55290417705761
74.55939387933158,7.019705436340101
127.66866147404343,21.097360155369884
217.29362691982703,71.60745948996085
14.727855597152029,137.07901347288978
187.34336854635774,61.17001616680791
89.44921490653093,75.51437787243054
57.545935141536056,22.47812651342474
91.27571010424259,25.584788306235236
129.36814353613045,18.730623888901185
107.24244196087363,156.61422394190748
187.7015414371021,12.444663339637385
106.20405500344087,27.74675607635873
220.75144404085324,63.07473447552762
80.85426067392484,2.9112646255786876
20.374983754841697,34.63312172918562
96.61931616503425,46.19034237798709
27.280375901187945,9.860615783845725
206.85472072301582,34.59214950857382
86.17407437001913,5.859535422592092
137.37832456164458,32.22542808348058
104.76026900807751,91.76852160118699
62.21334190508352,9.831745386225549
195.95062991813504,13.351520723348404
24.454204311035255,34.25544810103274
7.117585218070369,46.550233990921356
56.91503991681924,51.8608301687011
4.55747451554065,20.912651857358497
93.70291619233372,34.60601092591534
128.3567359610428,3.105305989946733
31.304900815628734,7.117130955257638
44.393643203993925,13.133018099954402
18.223665617529658,57.78729194001535
42.411114465333064,22.831312891890825
71.35697593178713,69.37067180857225
84.89920921717028,34.651922860944005
99.0491339506595,22.60025572540798
111.06470601093886,7.807399493718654
151.37370189904712,4.064320861754027
95.56569532190748,108.86853906876478
29.58459379837542,36.93243008686257
117.90836675536362,26.546196269644014
17.07052484460825,58.2134782698134
66.37521080941433,29.551954971390906
22.62735932059671,16.410678739079753
77.89218609304862,65.08515025566
11.756123389345905,125.73817231435845
81.1764104750014,36.71682341967036
109.45378127198852,160.53166341533952
33.385284662038586,19.5299012094328
20.485473659702027,51.52081584650925
212.40275494482194,13.951387767334099
43.017671128134076,69.27557792827399
163.60992814746334,24.338487215744525
42.59388968762788,26.947735435818636
77.86727230153186,22.266710473611063
124.46143253945279,39.47579636825458
87.1940075161808,8.358468359402034
144.3302127191232,4.860987909030869
16.7546992821868,37.23865127657747
59.883111260994674,32.24913932281203
72.35624499759241,69.59680355056958
140.34789972574774,23.146611374338256
186.77726071436206,26.709989408056416
84.42862752231592,67.0005671727802
138.6889118338283,9.877460047314266
127.5131592078116,34.37646498295843
46.871360938051076,38.13458592461714
94.06233244406006,38.49801740954803
59.84364826556238,31.687284982241675
62.9445360309349,48.307252962499255
39.72554942429694,22.87259666147547
246.08206283200985,14.269027629017941
106.99492508042795,9.91449727506328
17.80412632605469,33.48520359979067
35.154435266170395,17.905399781955783
96.00138487799448,6.12431267486609
180.80045876366842,5.680753829038511
130.85323842313227,41.33003374621827
44.53073490269223,21.90657571784764
44.382106473230934,34.970515456686606
76.54420940714184,69.67686537232798
12.713096871835806,142.43399919281273
23.292485449386202,27.059497318585503
25.63435462856731,69.39422116165899
174.69960816921207,15.016288056986674
47.12726644011525,54.450925248399415
147.143641049972,38.939448029048066
42.055578441413914,7.684574051917036
86.00664479257263,25.886313200546578
109.76583527405872,15.429322754783328
75.07065234239649,28.209048806919494
81.97835193157444,7.417792446210673
53.81956463651359,19.238997229844053
38.8407087776471,20.28273524308353
53.75847299219609,89.3112162397291
112.24718203987001,9.214871174538827
106.22220689108984,34.43402264715505
49.59152383083894,96.80512170811612
20.95835276206914,35.52283004716927
114.26859213915813,46.98547675607995
97.9902436980227,25.559590008138183
114.61473094833154,34.795704101124755
2.8386099157309137,5.968676851862225
224.88055056464407,111.37908456092345
56.74566564136291,26.71723658349076
203.81628914058712,44.03559109927981
20.17164475111735,3.931431205083163
38.72191116366217,26.923666718579735
60.90986511067865,40.12485985951929
77.78203260796359,18.356373764423797
6.796337610781849,20.57615713727689
243.11765195414233,8.095612024816756
116.69908968423977,98.18852798159203
3.3180693615791896,145.772634520616
220.33801933858388,10.83075158420577
185.83437680170672,12.585700819181454
180.22706203518496,13.507050857710029
82.24368736583735,33.90641048496886
211.88763144592397,16.530427147466824
137.73230833725233,12.098348235797317
19.34976027549727,39.80738146200477
78.15048881229836,26.670040975402088
101.68303321486067,72.14604011136616
133.0466885680207,1.4402254395717589
226.46670643040346,19.08233327761941
20.733248014025616,29.728049883966285
35.91841284086334,14.36450357972199
35.682405223934154,30.326969991811712
79.74384984560196,7.744697040323151
138.18227232321408,51.78097805945203
82.6751785518971,77.81461791876063
236.1437676548847,36.089882661350416
39.27449961222869,10.099864181485444
56.29326734087308,2.440604216271509
76.71667112309382,41.53454194459509
62.27462680613404,45.76247216205051
222.0346710530603,32.86862036988252
70.29072575659609,23.309033214670347
201.83895334141906,64.12881140600435
13.513638879538162,31.78349958788653
